Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds▼,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
399,Keaontay Ingram,ARI,23,RB,12,0,5,4,80.0%,21,5.3,0,1,20.0,24,4.2,0.3,1.8,0,IngrKe01
400,Andy Isabella,2TM,26,,5,0,5,2,40.0%,21,10.5,0,2,40.0,11,4.2,0.4,4.2,0,IsabAn00
401,Cade Johnson,SEA,24,WR,3,0,4,2,50.0%,21,10.5,0,2,50.0,11,5.3,0.7,7.0,0,JohnCa03
402,Kene Nwangwu,MIN,24,RB,17,0,2,2,100.0%,21,10.5,0,1,100.0,16,10.5,0.1,1.2,0,NwanKe00
403,Penny Hart,SEA,26,WR,9,0,4,3,75.0%,20,6.7,0,1,25.0,15,5.0,0.3,2.2,0,HartPe01
404,Blake Bell,KAN,31,TE,3,1,2,2,100.0%,20,10.0,1,1,50.0,17,10.0,0.7,6.7,0,BellBl00
405,Lil'Jordan Humphrey,NWE,24,WR,6,2,4,2,50.0%,20,10.0,0,0,50.0,11,5.0,0.3,3.3,0,HumpLi01
406,Keke Coutee,IND,25,WR,8,0,1,1,100.0%,20,20.0,0,0,100.0,20,20.0,0.1,2.5,4,CoutKe00
407,Phillip Lindsay,IND,28,RB,3,0,8,6,75.0%,19,3.2,0,0,25.0,7,2.4,2.0,6.3,0,LindPh00
408,Troy Hairston,HOU,24,FB,16,5,8,5,62.5%,19,3.8,0,0,25.0,7,2.4,0.3,1.2,0,HairTr00
409,Jesper Horsted,LVR,25,TE,15,0,4,3,75.0%,19,6.3,0,0,25.0,9,4.8,0.2,1.3,0,HorsJe00
410,Ke'Shawn Vaughn,TAM,25,RB,15,0,4,3,75.0%,19,6.3,0,1,25.0,11,4.8,0.2,1.3,0,VaugKe00
411,Maxx Williams,ARI,28,TE,11,1,3,3,100.0%,18,6.0,0,0,100.0,7,6.0,0.3,1.6,0,WillMa04
412,Keith Kirkwood,NOR,28,WR,5,1,4,2,50.0%,18,9.0,0,1,25.0,14,4.5,0.4,3.6,0,KirkKe00
413,Stone Smartt,LAC,24,TE,7,1,5,4,80.0%,17,4.3,0,1,20.0,8,3.4,0.6,2.4,0,SmarSt00
414,Braylon Sanders,MIA,23,WR,3,0,3,2,66.7%,17,8.5,0,0,33.3,13,5.7,0.7,5.7,1,SandBr00
415,Benny Snell Jr.,PIT,24,RB,17,0,2,2,100.0%,17,8.5,0,1,50.0,11,8.5,0.1,1.0,0,SnelBe00
416,Patrick Taylor,GNB,24,RB,14,0,1,1,100.0%,17,17.0,0,1,100.0,17,17.0,0.1,1.2,0,TaylPa01
417,Juwann Winfree,GNB,26,WR,3,0,4,1,25.0%,17,17.0,0,1,25.0,17,4.3,0.3,5.7,0,WinfJu00
418,Rashaad Penny,SEA,26,RB,5,5,5,4,80.0%,16,4.0,0,2,60.0,6,3.2,0.8,3.2,1,PennRa00
419,Dennis Houston,DAL,23,WR,2,0,6,2,33.3%,16,8.0,0,0,16.7,11,2.7,1.0,8.0,0,HousDe01
420,Boston Scott,PHI,27,RB,15,2,6,5,83.3%,15,3.0,0,0,16.7,5,2.5,0.3,1.0,0,ScotBo02
421,Bryan Edwards,ATL,24,WR,7,1,5,3,60.0%,15,5.0,0,0,20.0,10,3.0,0.4,2.1,0,EdwaBr01
422,Ty Montgomery,NWE,29,WR,1,0,4,3,75.0%,15,5.0,1,1,25.0,7,3.8,3.0,15.0,0,MontTy01
423,Quintez Cephus,DET,24,WR,4,1,3,2,66.7%,15,7.5,0,1,66.7,9,5.0,0.5,3.8,0,CephQu00
424,Frank Darby,ATL,25,WR,5,0,1,1,100.0%,15,15.0,0,1,100.0,15,15.0,0.2,3.0,0,DarbFr00
425,Ihmir Smith-Marsette,2TM,23,,8,0,4,1,25.0%,15,15.0,0,0,25.0,15,3.8,0.1,1.9,1,SmitIh00
426,Larry Rountree,LAC,23,RB,4,0,2,2,100.0%,14,7.0,0,1,50.0,13,7.0,0.5,3.5,0,RounLa00
427,Nsimba Webster,CHI,26,WR,2,0,3,2,66.7%,14,7.0,0,1,66.7,8,4.7,1.0,7.0,1,WebsNs00
428,Isaiah Spiller,LAC,21,RB,6,0,3,3,100.0%,13,4.3,0,0,33.3,8,4.3,0.5,2.2,0,SpilIs00
429,Deonte Harty,NOR,25,WR,4,0,2,2,100.0%,13,6.5,0,0,50.0,9,6.5,0.5,3.3,1,HarrDe07
430,Austin Trammell,LAR,24,WR,6,0,4,2,50.0%,13,6.5,0,1,50.0,8,3.3,0.3,2.2,0,TramAu00
431,Jalen Tolbert,DAL,23,WR,8,1,3,2,66.7%,12,6.0,0,0,33.3,8,4.0,0.3,1.5,0,TolbJa00
432,Jake Gervase,LAR,27,LB,14,0,1,1,100.0%,12,12.0,0,1,100.0,12,12.0,0.1,0.9,0,GervJa00
433,Derek Watt,PIT,30,FB,17,3,5,5,100.0%,11,2.2,1,1,40.0,5,2.2,0.3,0.6,0,WattDe00
434,Miles Boykin,PIT,26,WR,16,1,3,2,66.7%,11,5.5,0,1,33.3,11,3.7,0.1,0.7,0,BoykMi00
435,Michael Burton,KAN,30,FB,17,0,3,2,66.7%,11,5.5,0,0,33.3,9,3.7,0.1,0.6,0,BurtMi00
436,Anthony McFarland Jr.,PIT,23,RB,1,0,2,2,100.0%,11,5.5,0,1,50.0,12,5.5,2.0,11.0,0,McFaAn00
437,Sean McKeon,DAL,25,TE,13,0,3,2,66.7%,11,5.5,0,1,33.3,10,3.7,0.2,0.8,0,McKeSe01
438,Jakob Johnson,LVR,28,FB,17,9,6,5,83.3%,10,2.0,0,0,0.0,5,1.7,0.3,0.6,0,JohnJa12
439,Spencer Brown,CAR,24,RB,2,0,4,2,50.0%,10,5.0,0,0,25.0,9,2.5,1.0,5.0,0,BrowSp01
440,Danny Gray,SFO,23,WR,13,0,7,1,14.3%,10,10.0,0,1,14.3,10,1.4,0.1,0.8,0,GrayDa02
441,Darrel Williams,ARI,27,RB,6,0,8,4,50.0%,9,2.3,0,0,12.5,6,1.1,0.7,1.5,0,WillDa10
442,Stephen Anderson,ARI,29,TE,16,0,7,3,42.9%,9,3.0,0,0,14.3,6,1.3,0.2,0.6,0,AndeSt01
443,Adam Prentice,NOR,25,FB,11,2,3,3,100.0%,9,3.0,0,1,33.3,4,3.0,0.3,0.8,1,PrenAd00
444,Penei Sewell*,DET,22,T,17,17,1,1,100.0%,9,9.0,0,1,100.0,9,9.0,0.1,0.5,0,SewePe00
445,KaVontae Turpin*,DAL,26,WR,17,0,2,1,50.0%,9,9.0,0,0,50.0,9,4.5,0.1,0.5,3,TurpKa00
446,Zander Horvath,LAC,24,FB,15,2,8,5,62.5%,8,1.6,2,2,37.5,5,1.0,0.3,0.5,0,HorvZa00
447,Trestan Ebner,CHI,23,RB,17,0,8,2,25.0%,8,4.0,0,0,25.0,6,1.0,0.1,0.5,2,EbneTr00
448,Demetric Felton,CLE,24,RB,8,2,4,2,50.0%,8,4.0,0,0,25.0,5,2.0,0.3,1.0,1,FeltDe00
449,Salvon Ahmed,MIA,24,RB,12,0,1,1,100.0%,8,8.0,0,0,100.0,8,8.0,0.1,0.7,0,AhmeSa01
450,Tyron Johnson,2TM,26,WR,4,1,1,1,100.0%,8,8.0,0,0,100.0,8,8.0,0.3,2.0,0,JohnTy03
451,Jeremy Ruckert,NYJ,22,TE,9,0,2,1,50.0%,8,8.0,0,0,50.0,8,4.0,0.1,0.9,0,RuckJe00
452,Keith Smith,ATL,30,FB,17,6,2,1,50.0%,8,8.0,0,0,50.0,8,4.0,0.1,0.5,0,SmitKe03
453,J.J. Taylor,NWE,24,RB,1,0,1,1,100.0%,8,8.0,0,0,100.0,8,8.0,1.0,8.0,0,TaylJJ01
454,D'Ernest Johnson,CLE,26,RB,15,0,3,3,100.0%,7,2.3,0,0,33.3,7,2.3,0.2,0.5,0,JohnDE04
455,Elijah Mitchell,SFO,24,RB,5,1,4,3,75.0%,7,2.3,0,0,50.0,5,1.8,0.6,1.4,0,MitcEl00
456,Jonathan Ward,2TM,25,,8,0,3,2,66.7%,7,3.5,0,1,66.7,4,2.3,0.3,0.9,0,WardJo00
457,Maurice Alexander,DET,25,WR,4,0,1,1,100.0%,7,7.0,0,0,0.0,7,7.0,0.3,1.8,0,AlexMa02
458,Jalen Camp,HOU,24,WR,2,0,1,1,100.0%,7,7.0,0,1,100.0,7,7.0,0.5,3.5,0,CampJa03
459,Tyler Mabry,SEA,26,TE,2,0,1,1,100.0%,7,7.0,1,1,100.0,7,7.0,0.5,3.5,0,MabrTy00
460,Tommy Sweeney,BUF,27,TE,5,0,1,1,100.0%,7,7.0,0,1,100.0,7,7.0,0.2,1.4,0,SweeTo00
461,Dwayne Washington,NOR,28,RB,12,0,1,1,100.0%,7,7.0,0,0,100.0,7,7.0,0.1,0.6,0,WashDw00
462,Pharoh Cooper,ARI,27,WR,5,1,2,2,100.0%,6,3.0,0,0,0.0,3,3.0,0.4,1.2,0,CoopPh00
463,Mason Schreck,HOU,29,TE,3,1,2,2,100.0%,6,3.0,0,0,50.0,6,3.0,0.7,2.0,0,SchrMa00
464,C.J. Board,TEN,29,WR,4,0,1,1,100.0%,6,6.0,0,0,100.0,6,6.0,0.3,1.5,1,BoarC.00
465,Jacob Harris,LAR,25,WR,7,0,1,1,100.0%,6,6.0,0,1,100.0,6,6.0,0.1,0.9,0,HarrJa03
466,Patrick Mahomes*+,KAN,27,QB,17,17,1,1,100.0%,6,6.0,0,0,100.0,6,6.0,0.1,0.4,5,MahoPa00
467,Devin Asiasi,CIN,25,TE,12,0,4,2,50.0%,5,2.5,0,0,25.0,6,1.3,0.2,0.4,0,AsiaDe00
468,Jason Cabinda,DET,26,FB,8,2,4,1,25.0%,5,5.0,0,1,25.0,5,1.3,0.1,0.6,0,CabiJa00
469,Jared Goff*,DET,28,QB,17,17,1,1,100.0%,5,5.0,0,0,100.0,5,5.0,0.1,0.3,7,GoffJa00
470,Jason Moore,LAC,27,WR,6,0,2,1,50.0%,5,5.0,0,0,0.0,5,2.5,0.2,0.8,0,MoorJa02
471,Ty'Son Williams,ARI,26,RB,1,0,1,1,100.0%,5,5.0,0,0,0.0,5,5.0,1.0,5.0,0,WillTy01
472,Mike Davis,BAL,29,RB,8,0,2,2,100.0%,4,2.0,0,0,0.0,7,2.0,0.3,0.5,1,DaviMi01
473,Jeff Driskel,HOU,29,QB,7,2,1,1,100.0%,4,4.0,0,0,100.0,4,4.0,0.1,0.6,0,DrisJe00
474,Kamu Grugier-Hill,2TM,28,LB/OLB,15,6,1,1,100.0%,4,4.0,0,1,100.0,4,4.0,0.1,0.3,0,GrugKa00
475,Richard Rodgers,LAC,30,TE,10,1,4,1,25.0%,4,4.0,0,0,0.0,4,1.0,0.1,0.4,0,RodgRi00
476,Caleb Huntley,ATL,24,RB,12,0,2,2,100.0%,3,1.5,0,0,0.0,2,1.5,0.2,0.3,1,HuntCa02
477,Erik Ezukanma,MIA,22,WR,1,0,1,1,100.0%,3,3.0,0,0,0.0,3,3.0,1.0,3.0,0,EzukEr00
478,Godwin Igwebuike,SEA,28,RB,5,0,1,1,100.0%,3,3.0,0,0,0.0,3,3.0,0.2,0.6,0,IgweGo00
479,Mason Kinsey,TEN,24,WR,2,0,1,1,100.0%,3,3.0,0,0,0.0,3,3.0,0.5,1.5,1,KinsMa00
480,Devine Ozigbo,DEN,26,RB,4,0,1,1,100.0%,3,3.0,0,0,0.0,3,3.0,0.3,0.8,0,OzigDe01
481,Montrell Washington,DEN,23,WR,15,1,9,4,44.4%,2,0.5,0,0,0.0,4,0.2,0.3,0.1,5,WashMo00
482,Cody White,PIT,24,WR,1,1,1,1,100.0%,2,2.0,0,0,0.0,2,2.0,1.0,2.0,0,WhitCo05
483,Zach Wilson,NYJ,23,QB,9,9,1,1,100.0%,2,2.0,1,1,100.0,2,2.0,0.1,0.2,1,WilsZa00
484,Russell Wilson,DEN,34,QB,15,15,1,1,100.0%,1,1.0,0,0,0.0,1,1.0,0.1,0.1,6,WilsRu00
485,Josh Ali,ATL,23,WR,2,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,AlixJo00
486,David Bakhtiari,GNB,31,T,11,11,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,BakhDa00
487,Khari Blasingame,CHI,26,FB,16,6,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,BlasKh00
488,Tom Brady,TAM,45,QB,17,17,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,5,BradTo00
489,Jack Conklin,CLE,28,T,14,14,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,ConkJa00
490,Tanner Conner,MIA,24,TE,13,0,3,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,ConnTa00
491,Tyrion Davis-Price,SFO,22,RB,6,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,DaviTy03
492,Gus Edwards,BAL,27,RB,9,4,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,EdwaGu00
493,Miller Forristall,CLE,24,TE,4,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,ForrMi00
494,Feleipe Franks,ATL,25,TE,11,1,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,FranFe00
495,Tanner Gentry,BUF,28,WR,3,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,GentTa00
496,Josh Gordon,TEN,31,WR,2,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,GordJo02
497,Lance McCutcheon,LAR,23,WR,10,1,5,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,McCuLa01
498,Stanley Morgan Jr.,CIN,26,WR,14,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,MorgSt02
499,Jaret Patterson,WAS,23,RB,3,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,PattJa01
500,Noah Togiai,PHI,25,TE,2,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,TogiNo00
501,Jake Tonges,CHI,23,TE,4,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,TongJa00
502,DJ Turner,LVR,25,WR,9,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,TurnDJ00
503,James Washington,DAL,26,WR,2,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,WashJa00
504,Charlie Woerner,SFO,25,TE,17,2,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,WoerCh00
505,Giovani Bernard,TAM,31,RB,8,0,2,2,100.0%,-1,-0.5,0,0,0.0,6,-0.5,0.3,-0.1,1,BernGi00
506,Drew Sample,CIN,26,TE,2,2,2,2,100.0%,-2,-1.0,0,0,0.0,2,-1.0,1.0,-1.0,0,SampDr00
507,Bailey Zappe,NWE,23,QB,4,2,1,1,100.0%,-6,-6.0,0,0,0.0,-6,-6.0,0.3,-1.5,4,ZappBa00
508,Justin Herbert,LAC,24,QB,17,17,2,2,100.0%,-10,-5.0,0,0,0.0,-2,-5.0,0.1,-0.6,8,HerbJu00
